"participant_age"
27
32
29
34
28
19
18
30
61
38
46
23
24
41
18
31
33
17
51
39
21
24
23
23
16
50
32
28
72
44
14
33
30
36
33
17
21
24
25
35
24
37
57
33
21
79
6
22
33
22
22
37
59
39
33
20
24
31
28
50
19
36
21
43
20
27
17
17
34
42
65
25
27
42
24
22
40
21
24
68
17
17
21
37
24
24
47
42
38
34
24
43
16
14
54
41
16
23
21
29
38
31
26
35
55
23
27
22
36
23
19
46
27
31
23
24
28
41
27
36
34
23
33
28
19
26
16
25
29
41
21
39
22
22
19
53
23
18
17
27
25
28
30
25
34
21
36
24
30
30
36
42
41
24
42
31
31
23
21
20
26
21
32
56
35
36
29
38
28
28
31
56
26
17
59
38
29
35
18
45
53
28
24
23
18
80
24
69
32
18
18
25
18
23
26
25
21
56
50
44
16
18
24
22
22
22
26
27
57
22
37
51
26
23
17
30
19
19
19
18
17
31
20
21
45
33
50
18
51
19
17
16
17
15
37
36
38
40
30
55
72
40
37
53
27
54
30
18
29
23
40
25
31
79
38
23
24
41
31
47
25
13
26
46
24
28
18
37
28
22
19
25
16
19
46
25
21
21
20
26
31
25
20
16
18
35
33
45
19
22
31
34
53
46
34
46
30
22
40
35
27
53
18
32
19
52
19
21
21
39
17
19
23
21
18
18
23
25
16
18
20
32
23
25
24
30
26
15
51
30
33
20
21
19
18
16
16
32
31
17
17
48
28
28
25
26
22
23
21
55
31
35
43
19
16
52
41
21
22
18
31
33
34
14
15
45
19
20
17
35
35
42
21
45
71
37
21
38
26
18
44
24
29
20
20
61
31
39
36
23
48
41
21
18
35
18
18
27
31
43
19
17
21
63
38
40
43
25
24
50
18
21
17
63
25
26
19
24
20
24
26
57
68
19
24
36
53
30
53
27
24
19
17
55
44
37
25
39
26
18
22
25
28
36
60
59
58
24
25
15
20
35
54
20
51
17
21
52
28
17
19
46
25
54
29
18
22
36
21
22
20
18
63
22
26
44
19
37
21
19
35
54
33
25
32
31
22
35
44
63
31
30
16
17
22
36
23
18
19
24
40
24
28
29
29
19
24
35
40
25
14
24
26
19
36
30
18
17
23
21
25
23
55
30
18
56
36
24
28
26
17
38
36
20
34
26
24
19
41
44
20
19
18
19
43
27
27
40
16
31
40
42
31
47
30
20
23
17
56
16
14
19
31
63
34
28
23
29
31
19
23
19
20
43
28
25
45
24
30
32
48
45
21
19
53
61
41
27
15
29
22
23
19
30
33
35
23
29
19
15
30
33
28
19
16
25
22
27
15
26
26
21
22
19
21
45
25
15
39
37
33
31
30
23
66
22
30
22
25
24
20
31
22
24
31
69
20
18
17
16
16
21
24
37
29
35
27
50
21
22
32
28
27
31
28
54
25
33
25
32
48
21
55
23
23
39
18
19
19
16
45
18
19
23
22
21
18
18
61
54
24
40
23
21
25
22
22
19
36
53
74
20
45
26
11
63
19
30
43
35
58
19
14
27
22
32
23
32
21
25
22
27
23
32
32
21
42
22
27
35
28
39
24
19
20
23
43
34
21
23
27
42
33
24
24
24
15
33
28
28
28
24
24
21
25
31
23
32
43
43
20
21
20
22
41
31
41
29
14
17
14
51
57
15
25
18
35
27
17
33
27
20
21
25
18
21
15
16
31
26
42
20
21
29
19
20
27
17
20
27
22
18
17
34
26
26
62
26
54
18
17
16
16
16
61
21
24
44
20
26
41
40
27
26
24
28
56
42
20
18
17
20
22
22
44
41
24
23
27
46
47
19
19
22
19
21
28
17
22
47
39
41
40
37
20
24
48
23
27
25
24
26
23
72
76
19
28
23
25
20
20
37
33
47
38
30
19
25
23
22
25
20
56
36
25
19
20
19
39
24
50
36
67
38
24
44
26
26
50
14
43
18
18
27
28
31
57
35
51
20
35
55
22
26
34
31
17
20
22
35
50
19
25
20
36
31
38
36
33
26
20
25
36
24
24
60
22
15
24
19
62
17
17
20
28
43
36
18
15
35
27
27
27
28
22
21
39
26
37
23
25
26
26
28
27
48
38
28
16
28
21
27
32
51
20
40
55
22
17
30
53
25
21
19
32
35
17
19
35
28
19
27
17
18
17
19
37
32
21
21
34
24
20
18
18
15
16
27
26
22
34
28
22
24
14
45
28
28
24
27
24
29
26
20
26
22
25
15
56
28
29
26
25
50
20
23
48
24
29
27
47
35
24
18
26
21
21
29
53
25
36
36
76
44
22
36
46
19
18
29
35
37
38
20
29
24
25
37
25
30
33
16
18
18
17
16
23
28
28
25
17
16
19
40
17
23
23
22
33
64
31
22
20
17
34
21
27
33
51
17
31
29
31
26
20
17
31
27
30
56
64
26
26
39
17
18
27
26
29
58
34
44
51
28
23
21
26
45
19
24
42
21
35
54
30
30
59
25
29
27
46
19
25
33
49
18
24
20
21
22
20
35
28
29
54
22
21
33
33
33
23
58
35
34
20
17
21
19
33
18
19
16
40
20
20
22
24
13
19
43
19
41
44
38
15
78
32
16
30
19
33
18
18
20
25
36
23
49
22
35
42
28
51
19
21
25
43
25
31
24
45
26
40
53
29
34
29
25
11
28
19
34
30
49
23
25
25
48
47
21
16
41
36
40
25
33
49
40
63
53
19
20
22
22
16
17
17
21
24
20
59
23
19
34
22
23
23
20
18
20
17
57
32
28
17
22
26
30
23
13
26
19
39
45
12
43
20
45
32
37
21
23
40
38
59
41
59
28
30
19
18
18
19
17
16
53
53
42
71
20
12
18
41
55
30
34
15
17
19
26
42
51
33
22
31
16
32
26
32
25
34
39
22
27
35
34
37
23
27
20
27
28
24
48
41
53
15
25
22
43
53
52
56
21
25
57
27
53
25
39
32
28
36
46
19
22
23
21
19
31
24
24
21
23
18
47
19
28
33
20
31
19
29
49
27
40
25
23
14
30
26
35
34
33
23
52
23
38
37
74
28
25
18
28
20
29
25
25
33
29
16
18
23
18
21
21
34
55
33
41
28
33
36
17
26
29
65
35
20
18
17
22
25
33
35
25
27
58
34
47
18
18
18
61
46
42
33
27
36
19
43
37
37
15
18
21
28
22
21
20
25
37
45
31
27
41
23
20
23
52
19
37
24
40
28
26
22
55
29
45
35
45
17
18
26
35
11
24
62
24
29
26
19
30
26
26
55
36
25
46
22
16
17
20
18
28
19
25
35
27
25
23
23
24
19
49
58
25
28
47
22
23
19
25
16
22
31
29
42
32
22
41
58
19
23
19
23
30
17
17
17
16
21
21
20
33
46
66
35
24
24
18
15
16
31
10
43
23
41
22
27
23
26
35
26
35
48
56
17
52
33
16
33
42
41
30
18
19
18
26
29
19
29
24
32
25
37
22
23
24
33
42
34
52
30
40
19
22
51
20
23
55
44
44
41
28
25
25
49
21
19
40
27
26
27
26
28
22
20
35
34
20
17
14
60
39
51
28
50
18
17
52
69
19
31
20
18
17
23
16
21
36
58
37
13
22
16
19
29
22
31
18
24
28
22
31
21
17
18
25
42
20
24
18
18
19
17
40
18
20
20
16
20
29
53
22
22
33
30
20
18
64
28
20
18
24
23
40
15
16
20
31
30
25
19
17
26
35
28
30
26
20
17
18
18
39
62
28
33
26
22
19
20
24
69
26
22
29
35
22
20
21
19
16
44
45
28
18
21
31
24
52
63
15
15
34
18
19
21
20
35
21
26
32
26
45
15
29
16
25
18
33
25
26
39
19
17
20
45
18
58
28
19
22
25
37
47
20
26
24
47
31
26
23
24
39
26
78
56
60
36
45
40
28
71
38
21
18
22
24
20
22
21
19
21
29
22
23
25
54
18
19
26
21
3
42
49
20
37
21
30
47
27
41
44
22
43
30
21
28
39
23
48
33
62
19
29
21
19
35
31
25
38
39
25
28
19
19
49
71
16
13
12
10
19
26
41
18
23
22
19
19
20
22
42
27
62
19
18
17
46
26
29
53
19
27
31
15
21
20
47
26
39
23
20
32
26
48
19
21
19
18
30
29
29
18
31
15
28
19
18
17
46
32
28
34
22
22
19
20
55
70
19
49
24
16
29
31
27
26
21
39
18
18
22
21
33
21
49
20
27
19
59
31
22
37
39
22
44
34
27
52
16
16
23
21
19
20
20
35
21
23
27
19
24
22
25
29
24
28
24
24
28
35
22
43
50
51
25
23
18
31
21
35
31
25
35
30
27
28
21
18
32
44
30
50
27
39
44
31
27
15
15
19
61
18
21
19
20
18
17
17
17
16
37
22
28
23
24
23
21
18
19
22
22
24
22
19
23
43
36
47
34
36
19
19
29
29
29
23
40
28
23
32
15
36
34
24
24
60
29
24
17
22
30
36
24
37
23
20
31
65
24
24
19
16
38
21
24
29
32
38
23
36
58
25
29
20
21
29
25
23
38
25
22
73
19
18
18
14
46
58
27
32
32
22
33
25
42
61
14
76
22
26
21
27
33
23
23
17
15
40
36
26
38
18
32
36
19
23
55
50
20
34
34
30
23
20
20
40
33
41
60
43
25
35
19
34
30
24
25
27
27
28
35
27
20
21
29
65
43
22
17
17
21
30
72
29
43
20
17
52
19
16
60
48
57
22
37
75
22
20
60
30
16
23
24
41
25
29
46
29
27
16
20
22
28
18
22
26
24
16
16
33
58
24
27
52
30
19
26
41
30
61
19
21
19
21
25
17
21
46
35
17
22
36
57
27
25
17
19
45
25
35
19
22
21
16
12
17
20
20
22
18
14
15
30
41
17
47
24
46
44
22
19
33
35
50
68
44
23
21
23
19
19
15
25
17
55
14
17
72
30
34
34
16
40
32
30
21
22
20
18
32
71
34
41
27
26
21
21
34
29
39
14
18
19
23
52
16
17
27
22
33
22
20
18
74
23
25
20
22
19
32
21
58
30
24
51
26
37
24
23
45
26
26
29
41
14
20
21
17
20
25
27
21
18
20
33
40
29
20
31
44
20
24
35
26
44
39
24
21
18
39
72
17
19
29
45
60
32
46
35
26
34
32
51
18
21
47
19
19
55
24
20
17
17
21
19
26
32
31
28
44
38
23
18
3
25
34
45
21
22
21
19
42
34
30
23
20
25
19
48
26
25
35
27
19
15
21
41
17
18
19
30
54
72
29
21
23
41
24
26
43
24
20
57
21
28
19
15
21
19
24
44
39
24
43
24
25
25
28
32
36
19
30
17
29
27
25
20
15
17
18
31
64
25
46
24
18
20
21
19
32
38
58
21
55
42
24
18
29
25
22
42
33
17
30
30
61
27
40
18
20
18
19
21
36
32
50
23
66
41
51
19
41
16
24
24
52
26
53
25
24
42
22
18
47
13
14
23
20
18
24
21
53
11
22
31
22
54
16
34
40
19
17
36
20
37
20
37
24
25
42
19
23
26
20
28
23
25
24
21
25
26
17
19
40
29
27
30
25
22
24
26
34
19
30
37
27
35
43
38
48
28
22
61
21
58
58
32
19
53
37
33
25
24
23
32
37
18
24
55
26
25
21
24
18
19
24
38
27
19
42
44
31
18
39
22
27
37
48
35
15
66
70
19
46
30
49
18
19
18
48
50
37
26
25
21
21
45
24
24
30
89
24
26
60
39
18
51
35
24
25
30
21
22
26
30
23
39
57
22
20
80
49
33
35
22
25
24
23
51
31
38
41
21
34
23
29
27
24
21
52
44
29
19
29
22
23
25
44
33
26
27
24
77
23
41
31
26
22
26
32
21
18
37
20
30
38
35
21
29
59
47
25
20
22
18
25
19
17
31
60
30
46
25
44
39
36
62
20
26
19
46
19
30
36
18
17
28
17
40
25
31
32
23
17
11
34
37
22
21
67
35
19
23
33
42
34
45
23
25
15
18
45
24
43
51
17
25
19
23
26
51
19
26
45
38
19
32
19
19
55
49
24
70
17
45
26
21
21
24
23
19
23
44
35
20
24
20
22
49
29
23
26
32
39
25
26
31
18
20
37
27
46
51
33
20
27
21
29
24
41
21
20
23
59
25
48
25
18
20
31
40
60
25
14
16
17
19
18
18
19
24
18
21
76
24
24
48
19
38
18
19
20
37
24
26
48
18
22
65
21
19
19
18
71
35
32
18
23
22
21
30
31
26
35
30
49
38
22
29
22
59
51
15
20
32
26
49
26
15
25
26
28
49
21
34
31
37
51
19
18
20
59
19
19
33
18
25
19
18
22
23
34
51
51
16
40
3
23
29
26
22
20
21
16
17
18
19
22
46
41
18
19
76
31
38
42
20
21
23
17
16
39
22
31
22
15
17
26
25
25
18
28
30
60
16
18
20
23
22
61
35
24
17
33
17
20
39
31
55
37
26
57
36
20
53
42
24
23
19
18
17
26
28
16
33
28
17
23
18
20
30
21
21
18
19
24
61
35
17
19
23
21
58
23
34
22
46
76
26
37
29
52
26
21
44
21
24
30
78
20
18
17
33
25
26
33
46
29
27
22
26
44
56
61
24
36
33
24
69
31
18
48
19
17
20
27
30
18
23
22
24
33
25
19
19
15
31
49
26
40
15
15
21
18
15
20
35
43
36
43
20
21
47
36
34
18
34
18
26
25
33
19
19
55
59
33
17
38
21
40
15
13
20
18
18
18
22
51
24
21
21
46
23
28
21
23
18
18
41
43
31
41
15
17
17
17
35
45
21
23
22
27
22
47
28
54
43
33
32
31
23
25
17
32
18
43
34
16
26
70
25
36
53
31
40
48
32
19
21
18
29
24
41
22
18
19
47
21
19
49
48
35
18
22
21
20
19
16
16
23
34
29
44
57
34
18
34
31
36
28
17
28
26
18
43
36
21
19
48
25
20
18
20
32
36
35
39
39
49
22
20
23
37
49
16
17
18
44
24
23
23
19
22
21
39
40
19
46
33
25
24
17
22
19
22
18
21
37
31
31
18
27
25
28
19
35
26
34
51
29
43
59
16
30
25
34
28
24
21
27
36
47
32
33
27
67
27
47
19
20
18
27
26
35
20
37
33
18
16
26
25
40
27
23
20
29
34
19
50
26
20
29
20
22
19
39
23
28
26
34
53
41
22
36
19
27
49
30
55
17
20
18
21
36
20
34
52
33
20
22
45
44
25
26
28
15
16
23
29
23
24
20
26
34
40
60
33
38
37
31
54
36
44
21
31
31
49
26
44
39
24
25
24
26
21
21
73
22
60
47
50
26
18
24
20
35
15
21
19
24
48
28
34
32
37
27
18
19
27
21
26
52
26
51
49
19
19
20
37
19
18
43
26
33
16
24
24
34
24
29
52
33
23
31
47
20
19
19
27
17
18
19
38
21
22
25
41
37
30
32
52
38
21
55
47
19
29
46
17
31
22
27
47
26
21
31
27
35
28
44
51
30
19
59
29
25
36
32
20
19
28
29
32
23
21
42
64
29
16
15
15
52
38
18
13
23
15
18
21
22
26
13
30
18
20
22
17
24
14
36
36
24
20
21
23
29
41
24
36
20
16
32
17
18
17
17
18
20
31
26
31
23
60
22
36
58
39
27
37
20
19
61
53
36
29
22
22
24
21
38
38
27
51
37
19
37
34
30
18
44
32
36
31
17
23
27
22
19
19
27
27
55
22
53
25
19
18
40
39
35
14
18
53
32
25
23
20
19
24
22
19
39
42
25
19
28
27
18
45
24
40
26
37
25
39
42
22
54
29
26
18
19
15
39
23
20
27
38
17
30
33
22
16
47
63
20
27
57
33
21
20
18
16
17
22
21
24
19
18
23
30
24
29
46
26
27
53
17
39
50
36
15
19
17
17
62
18
40
34
24
15
24
32
21
24
21
32
38
22
23
27
41
57
17
27
20
20
21
21
26
40
23
52
33
33
51
16
27
51
24
47
33
17
39
28
44
19
51
31
35
33
20
27
18
35
35
18
32
26
49
26
28
40
21
18
67
50
44
57
17
30
23
27
15
18
18
18
21
62
40
23
26
29
21
20
21
26
23
24
61
25
11
19
26
20
17
16
45
30
28
49
23
28
28
32
20
24
22
16
18
20
22
20
26
41
18
36
22
28
33
21
26
23
23
10
23
24
17
15
33
28
22
15
17
18
19
28
19
22
20
47
25
31
64
22
42
32
21
22
19
18
38
28
23
20
17
42
37
18
21
20
48
16
18
17
33
40
17
21
25
32
35
22
23
28
19
18
81
22
35
27
33
18
26
39
42
31
30
48
48
55
43
63
49
26
51
26
44
41
43
32
55
26
36
52
22
30
17
39
23
40
23
56
24
26
33
18
21
23
22
21
22
24
36
40
15
20
35
30
58
24
21
24
33
23
18
15
28
26
27
22
35
20
28
20
61
37
30
25
28
16
21
16
25
25
23
30
39
71
22
23
27
28
43
43
38
22
24
22
27
20
26
18
51
29
54
44
41
60
42
43
30
19
43
26
45
29
33
31
19
19
18
18
16
28
44
50
23
23
32
18
20
21
25
26
26
41
29
38
26
29
38
22
21
21
27
44
18
19
42
34
25
15
17
36
29
28
30
26
20
25
24
19
47
30
20
23
50
19
21
39
22
25
46
39
19
47
25
21
20
40
20
23
20
53
22
25
23
20
24
30
27
22
23
3
28
51
14
15
44
27
19
22
21
33
21
21
21
28
40
18
28
18
17
23
14
28
32
38
28
38
28
28
19
52
71
65
18
23
51
49
43
26
26
26
53
24
24
61
56
36
22
54
51
34
24
38
18
37
19
21
22
25
68
16
17
33
33
20
18
21
24
17
18
39
47
21
41
16
17
21
26
16
19
40
37
64
19
35
41
16
18
17
33
22
26
20
29
24
53
18
20
59
19
26
32
20
23
17
18
50
32
27
49
22
19
44
24
21
20
18
35
36
38
20
55
24
39
56
20
41
21
35
23
15
32
29
35
26
29
24
23
21
24
25
29
21
21
27
44
18
42
21
21
47
29
41
24
16
19
27
37
59
17
26
22
27
18
27
30
34
34
23
23
17
17
49
69
42
50
25
33
33
22
17
22
23
23
27
40
33
36
36
22
18
17
25
29
20
25
20
24
28
33
46
21
20
17
19
14
22
48
15
32
37
20
22
72
18
30
22
28
31
35
24
52
22
18
28
28
17
23
23
27
32
35
20
14
25
45
17
41
23
33
31
23
30
18
16
75
14
16
17
77
23
18
17
20
21
16
21
18
25
27
50
24
38
30
31
29
73
15
18
17
24
21
44
32
26
23
17
16
14
19
62
25
31
39
32
18
29
17
21
36
30
39
28
56
41
19
23
24
21
45
18
26
56
24
22
29
20
32
23
32
38
54
18
49
29
57
27
65
32
21
38
39
23
26
32
17
17
64
35
54
27
18
20
41
28
43
33
34
39
57
46
25
20
33
21
32
42
45
42
23
19
48
52
15
16
25
24
37
8
36
26
32
27
68
17
17
17
22
21
17
24
36
28
17
18
58
22
47
26
16
23
31
24
26
20
24
20
22
31
26
28
31
32
21
22
20
21
19
21
19
19
18
20
23
16
19
24
27
18
17
17
25
34
29
24
67
50
22
39
40
40
31
18
62
23
25
28
33
20
18
38
26
19
14
23
19
45
21
23
25
30
31
25
19
26
24
24
29
55
23
34
16
16
45
19
20
34
49
21
25
31
28
19
18
66
39
21
41
14
15
18
22
50
44
49
23
23
25
23
44
53
21
38
23
52
30
29
44
41
18
40
15
17
41
35
16
22
43
26
31
25
27
29
21
33
62
31
37
34
18
15
19
53
23
22
25
28
29
23
24
25
22
19
30
21
24
25
25
22
19
29
32
19
16
47
19
18
29
20
18
16
19
17
18
16
16
31
15
17
41
19
37
38
24
27
40
17
49
45
25
24
24
49
28
21
22
18
26
18
28
28
21
17
35
26
19
19
47
27
36
31
24
24
22
21
25
25
19
21
21
26
18
31
24
16
14
17
14
42
22
29
33
33
32
26
42
33
34
20
21
29
29
23
25
28
34
21
20
15
56
21
31
21
22
30
43
41
40
58
26
32
33
19
17
53
32
33
52
14
23
34
32
5
27
18
27
36
21
18
25
35
20
23
65
32
20
20
18
20
31
41
19
50
27
29
26
22
18
22
21
21
17
51
73
35
37
44
23
31
18
55
52
48
29
19
16
23
21
21
19
29
28
24
19
28
21
20
58
48
40
31
29
33
25
37
24
20
21
24
25
33
19
24
24
30
23
38
29
29
27
30
51
20
28
16
25
25
31
49
28
34
23
32
52
15
18
37
42
45
29
31
71
21
45
31
25
35
42
17
44
26
30
27
27
27
23
51
27
25
19
20
18
29
19
40
39
24
19
20
23
45
16
18
62
17
30
32
25
38
16
25
31
30
20
25
32
16
31
30
28
38
25
28
17
20
20
19
16
19
13
57
18
48
20
23
17
42
25
17
32
22
18
63
22
18
17
15
14
19
35
36
51
28
30
22
35
70
40
21
22
20
23
18
27
51
26
38
33
30
25
46
18
21
23
22
18
26
52
15
33
51
44
23
25
31
39
25
27
24
22
35
23
28
25
20
20
28
74
15
17
21
33
26
31
21
55
28
34
27
26
52
21
61
19
23
30
30
20
71
21
19
19
21
22
66
71
24
40
29
71
24
33
23
37
33
47
19
22
58
34
27
51
39
25
33
18
17
50
54
25
75
19
27
28
43
26
19
38
45
28
26
26
50
33
26
14
33
28
24
49
18
31
21
19
21
66
22
22
36
17
30
17
18
19
41
15
43
23
35
19
22
18
18
54
33
28
38
27
29
25
59
20
34
54
47
27
29
38
47
48
30
17
19
19
20
34
32
18
19
20
18
4
37
23
28
24
22
18
22
43
25
40
24
15
26
21
33
25
16
15
23
18
18
22
50
36
18
41
16
27
47
24
48
21
39
28
38
18
57
34
32
38
41
50
54
34
20
19
22
22
25
30
21
29
35
31
43
39
33
51
40
19
29
31
34
18
15
16
16
16
17
21
34
18
18
18
17
39
22
45
18
29
17
44
21
30
19
18
24
23
24
28
22
26
23
30
19
34
88
69
67
32
19
51
29
26
49
23
30
24
34
21
32
18
31
15
21
24
25
46
39
37
50
20
44
50
29
29
26
31
29
34
17
19
18
19
55
19
22
31
19
49
47
47
22
37
25
36
19
19
28
18
30
22
17
20
20
29
26
31
18
20
26
25
60
22
28
41
28
28
29
14
21
23
14
20
19
20
47
18
16
18
13
20
40
50
20
20
35
37
24
32
26
35
29
33
19
19
34
25
27
24
29
18
31
28
29
27
21
46
29
19
52
27
48
53
21
19
25
30
22
24
33
19
18
20
32
24
34
27
27
50
53
37
17
18
18
36
39
17
17
20
22
70
19
19
20
25
19
19
10
45
32
25
29
38
20
25
18
29
63
40
33
33
15
18
17
36
29
26
31
30
23
23
64
21
44
34
22
24
56
33
31
20
23
23
37
25
23
23
27
48
28
51
22
19
20
22
19
23
46
45
16
33
40
32
19
22
37
23
18
45
20
26
20
33
31
19
19
47
14
18
25
45
39
20
19
22
51
36
25
17
29
21
22
16
27
57
34
56
32
31
25
26
21
19
40
37
59
42
17
20
32
42
20
18
20
29
22
34
26
31
20
50
62
28
18
33
19
19
18
21
30
35
29
34
24
29
21
36
21
32
21
34
18
54
63
35
21
38
18
18
24
33
49
31
24
22
22
17
38
25
26
50
23
25
67
27
35
40
26
46
20
38
21
15
24
20
18
24
20
19
72
36
24
21
19
22
20
32
20
24
33
29
48
18
37
43
19
23
30
34
53
27
35
37
27
27
18
39
15
15
16
16
16
21
69
56
29
26
65
39
23
40
32
17
19
24
21
19
21
23
54
27
27
75
31
25
27
30
68
75
36
24
23
20
35
53
17
21
38
21
31
14
16
27
41
22
54
25
39
33
29
17
19
70
32
22
32
19
17
25
48
34
29
29
22
18
19
37
36
34
28
23
19
22
12
32
19
20
22
47
35
27
23
43
34
24
34
18
25
25
22
28
24
27
56
27
22
17
23
17
28
34
36
36
37
37
22
20
34
20
42
32
26
40
39
26
26
19
17
25
17
26
39
19
30
32
26
29
24
18
66
53
25
21
25
24
50
19
17
17
29
45
23
25
8
44
50
45
50
40
19
18
31
32
24
19
64
18
48
16
55
48
43
28
51
24
25
24
22
36
27
20
22
36
21
59
46
26
40
29
29
21
32
15
17
39
17
64
61
37
35
40
16
25
17
16
40
60
34
48
16
46
46
28
24
17
47
22
22
21
40
29
21
15
22
34
23
15
17
22
39
30
27
27
27
30
32
29
28
41
22
26
21
41
26
40
42
17
35
22
46
38
53
20
27
19
47
46
24
48
19
19
20
24
70
16
20
20
22
60
32
20
33
36
17
26
31
63
32
37
31
32
18
46
25
28
23
35
30
22
80
19
23
28
35
23
22
20
22
16
25
27
26
32
18
18
24
30
23
23
16
73
28
27
23
24
20
24
40
49
7
40
35
32
46
20
34
15
19
19
55
33
65
18
28
21
33
40
55
16
23
18
19
23
39
38
49
27
15
18
23
37
19
22
23
27
32
29
45
23
24
22
19
18
22
18
37
26
25
46
27
29
40
24
18
25
24
37
20
21
41
20
21
